index;State;CMS Certification Number (CCN)*;Provider Name;Address;City;Zip;Phone;Type of Ownership;Offers Nursing Care Services;Offers Physical Therapy Services;Offers Occupational Therapy Services;Offers Speech Pathology Services;Offers Medical Social Services;Offers Home Health Aide Services;Date Certified;Quality of Patient Care Star Rating;How often the home health team began their patients' care in a timely manner;How often the home health team taught patients (or their family caregivers) about their drugs;How often the home health team checked patients' risk of falling;How often the home health team checked patients for depression;How often the home health team determined whether patients received a flu shot for the currnet flu season;How often the home health team made sure that their patients have received a pneumococcal vaccine (pneumonia shot).;With diabetes, how often the home health team got doctor's orders, gave foot care, and taught patients about foot care;How often patients got better at walking or moving around;How often patients got better at getting in and out of bed;How often patients got better at bathing;How often patients had less pain when moving around;How often patients' breathing improved;How often patients' wounds improved or healed after an operation;How often patients got better at taking their drugs correctly by mouth;How often home health patients had to be admitted to the hospital;How often patients receiving home health care needed urgent, unplanned care in the ER without being admitted;How often home health patients, who have had a recent hospital stay, had to be re-admitted to the hospital;How often home health patients, who have had a recent hospital stay, received care in the hospital emergency room without being re-admitted to the hospital;How often patients developed new or worsened pressure ulcers;How often patients remained in the community after discharge from home health;How often physician-recommended actions to address medication issues were completely timely;How much Medicare spends on an episode of care at this agency, compared to Medicare spending across all agencies nationally;No. of episodes to calc how much Medicare spends per episode of care at agency, compared to spending at all agencies (national)
4215;KY;187013;BAPTIST HEALTH HOME CARE;200 CLINIC DRIVE;MADISONVILLE;42431;2.70824347E9;Non - Profit Private;True;True;True;True;True;True;05/07/1967 00:00;3.5;99.3;99.9;99.9;99.0;69.2;75.6;100.0;79.0;74.5;78.4;75.0;78.7;87.4;60.0;18.0;10.4;Same As Expected;Same As Expected;0.4;Better Than National Rate;98.7;0.92;744.0
4216;KY;187014;WHITESBURG ARH HHA;240 HOSPITAL ROAD;WHITESBURG;41858;6.066333578E9;Non - Profit Private;True;True;True;True;True;True;07/12/1967 00:00;3.5;96.8;99.9;100.0;98.3;75.9;81.4;100.0;76.5;73.2;80.8;86.5;89.2;85.6;68.1;18.9;11.1;Worse Than Expected;Worse Than Expected;0.0;Better Than National Rate;94.5;0.92;410.0
4217;KY;187015;ARH PIKE COUNTY HOME HEALTH AGENCY;260 HOSPITAL DRIVE;SOUTH WILLIAMSON;41503;6.062371716E9;Non - Profit Other;True;True;True;True;True;True;10/11/1967 00:00;4.5;98.9;100.0;99.7;99.1;98.2;99.1;99.5;81.0;82.8;85.8;80.1;86.1;88.5;75.0;23.6;12.6;Same As Expected;Same As Expected;0.9;Worse Than National Rate;100.0;1.07;296.0
4218;KY;187018;LIFELINE HEALTH CARE OF FAYETTE;1056 WELLINGTON WAY, SUITE 190;LEXINGTON;40513;8.592729787E9;Proprietary;True;True;True;True;True;True;03/01/1969 00:00;5.0;98.9;100.0;100.0;100.0;87.0;91.8;100.0;83.8;80.2;87.9;88.4;91.8;100.0;75.4;15.2;14.6;Same As Expected;Worse Than Expected;0.1;Better Than National Rate;95.5;1.06;651.0
4219;KY;187021;MIDDLESBORO ARH HOME HEALTH AGENCY;1916 CUMBERLAND AVENUE;MIDDLESBORO;40965;6.062421404E9;Non - Profit Private;True;True;True;True;True;True;09/01/1969 00:00;3.5;90.5;100.0;100.0;96.0;58.3;57.2;99.0;76.5;72.5;75.5;82.1;89.6;91.42082929194976;70.7;5.9;19.7;Same As Expected;Same As Expected;0.4;Same As National Rate;99.1;0.83;194.0
4220;KY;187022;INTREPID USA HEALTHCARE SERVICES;230 TOWER CIRCLE;SOMERSET;42503;6.066797439E9;Proprietary;True;True;True;True;True;True;15/03/1977 00:00;5.0;98.3;99.7;99.5;97.7;70.3;74.2;99.8;88.1;91.1;89.7;90.5;86.7;97.6;83.1;17.3;18.7;Same As Expected;Worse Than Expected;0.9;Worse Than National Rate;96.5;1.06;2158.0
4221;KY;187023;BREATHITT COUNTY HHA;955 HIGHWAY 30 WEST;JACKSON;41339;6.066668052E9;Government - State/ County;True;True;True;True;True;True;14/02/1969 00:00;2.5;88.7;92.7;99.6;98.8;70.2;79.0;97.8;65.7;73.4;65.0;63.6;80.2;98.2;53.5;19.2;8.2;Same As Expected;Same As Expected;1.8;Worse Than National Rate;86.5;0.76;399.0
4222;KY;187041;VNA HEALTH AT HOME 1;740 EAST LAUREL ROAD;LONDON;40741;6.06877395E9;Non - Profit Religious;True;True;True;True;True;True;20/12/1976 00:00;4.5;97.1;100.0;100.0;99.2;63.9;67.9;99.8;79.0;84.6;78.6;81.2;88.6;94.8;74.7;10.3;15.9;Same As Expected;Same As Expected;0.2;Better Than National Rate;99.3;0.93;757.0
4223;KY;187043;MCDOWELL ARH HHA;9879 KY ROUTE 122;MC DOWELL;41647;6.063773429E9;Non - Profit Private;True;True;True;True;True;True;01/01/1973 00:00;4.0;98.5;99.3;99.5;93.9;69.6;79.1;100.0;81.8;74.0;79.4;89.1;87.6;99.5;71.6;20.4;13.2;Same As Expected;Same As Expected;1.3;Same As National Rate;99.3;1.13;281.0
4224;KY;187044;THE MEDICAL CENTER HOME CARE PROGRAM;1953 SCOTTSVILLE ROAD, SUITE 200;BOWLING GREEN;42104;2.707451475E9;Non - Profit Private;True;True;True;True;True;True;01/02/1973 00:00;4.0;87.9;95.1;99.7;96.6;69.0;71.7;95.3;83.6;86.0;78.8;75.8;86.2;94.5;77.3;17.3;10.1;Same As Expected;Worse Than Expected;0.0;Better Than National Rate;76.5;0.99;589.0
4225;KY;187045;HAYSWOOD HOME HEALTH SERVICES;1 WEST MCDONALD PARKWAY;MAYSVILLE;41056;6.065649481E9;Non - Profit Private;True;True;True;True;True;True;15/01/1973 00:00;3.5;99.2;98.5;99.9;99.3;70.2;81.9;84.5;80.6;66.3;74.8;74.1;86.9;87.6;66.4;15.5;19.8;Same As Expected;Worse Than Expected;0.4;Better Than National Rate;91.0;1.09;456.0
4226;KY;187047;KING'S DAUGHTERS' MED. CTR. HHA;2301 LEXINGTON AVENUE, SUITE 325;ASHLAND;41101;6.0640897E9;Non - Profit Private;True;True;True;True;True;True;19/03/1973 00:00;3.5;93.3;97.6;99.6;97.1;69.0;78.9;99.6;73.9;73.2;82.3;82.6;82.3;83.8;66.7;17.9;14.9;Worse Than Expected;Worse Than Expected;0.9;Better Than National Rate;93.9;0.96;537.0
4227;KY;187049;CUMBERLAND VALLEY DISTRICT HEALTH DEPT HHA;470 MANCHESTER SQUARE, SUITE 212;MANCHESTER;40962;6.065985564E9;Government - Local;True;True;True;True;True;True;01/08/1973 00:00;2.5;95.6;99.8;100.0;100.0;76.3;85.4;96.0;76.4;79.7;65.8;65.2;57.3;64.4;51.9;18.8;13.2;Worse Than Expected;Same As Expected;0.4;Worse Than National Rate;98.4;0.96;678.0
4228;KY;187050;KENTUCKY RIVER DISTRICT HHA;78 MAPLE STREET;HYDEN;41749;6.066727175E9;Government - State/ County;True;True;True;True;True;True;01/07/1973 00:00;2.0;80.8;59.5;96.6;87.0;48.9;61.9;47.0;75.5;65.2;49.9;57.0;51.7;86.3;40.5;17.5;11.3;Worse Than Expected;Same As Expected;0.9;Worse Than National Rate;59.9;1.1;271.0
4229;KY;187052;MEMORIAL HOSPITAL HOME HEALTH CARE;250 RICHMOND ROAD;MANCHESTER;40962;6.065981969E9;Non - Profit Religious;True;True;True;True;True;True;01/06/1974 00:00;3.5;95.4;98.6;97.9;96.6;64.7;57.9;98.4;72.4;75.2;81.7;79.4;77.7;94.1;68.0;19.0;13.6;Worse Than Expected;Worse Than Expected;0.4;Same As National Rate;97.2;1.13;422.0
4230;KY;187053;GREEN RIVER DISTRICT HHA;1600 BRECKINRIDGE STREET;OWENSBORO;42303;2.706868123E9;Government - State/ County;True;True;True;True;True;True;01/07/1974 00:00;2.5;99.3;97.8;99.2;98.5;88.2;68.6;100.0;68.5;67.2;54.5;49.5;63.2;91.42082929194976;52.9;12.4;21.2;Worse Than Expected;Same As Expected;1.1;Same As National Rate;97.1;0.9;37.0
4231;KY;187054;JOHNSON-MAGOFFIN HOME HEALTH AGENCY;630 JAMES TRIMBLE BOULEVARD;PAINTSVILLE;41240;6.067892596E9;Government - State/ County;True;True;True;True;True;True;04/12/1974 00:00;3.5;95.5;99.6;100.0;99.8;61.1;75.9;100.0;75.0;85.4;73.0;73.1;73.7;100.0;61.0;16.6;13.2;Same As Expected;Worse Than Expected;0.9;Worse Than National Rate;99.4;1.0;202.0
4232;KY;187055;WEDCO DISTRICT HEALTH DEPARTMENT/HHA;364 ODDVILLE AVENUE;CYNTHIANA;41031;8.59234875E9;Government - State/ County;True;True;True;True;True;True;01/10/1974 00:00;2.0;96.2;97.5;99.4;100.0;72.8;83.4;91.1;61.1;53.4;62.7;71.7;62.0;93.9;52.3;18.7;13.8;Same As Expected;Worse Than Expected;0.6;Same As National Rate;95.9;1.09;491.0
4233;KY;187058;KINDRED AT HOME;2114 CHAMBER CENTER DRIVE;FORT MITCHELL;41017;8.5933158E9;Proprietary;True;True;True;True;True;True;14/07/1975 00:00;4.0;97.8;99.5;100.0;98.9;93.6;96.2;98.4;82.2;80.1;90.7;79.2;80.7;93.2;76.4;18.1;15.8;Worse Than Expected;Same As Expected;0.2;Better Than National Rate;68.7;1.25;994.0
4234;KY;187059;AMEDISYS HOME HEALTH SERVICES;13101 MAGISTERIAL DRIVE, SUITE 101;LOUISVILLE;40223;5.022445441E9;Proprietary;True;True;True;True;True;True;18/07/1975 00:00;4.0;98.4;100.0;99.5;91.7;89.9;90.8;98.2;78.1;74.5;78.9;86.6;85.1;96.3;65.6;16.1;12.1;Worse Than Expected;Worse Than Expected;0.6;Better Than National Rate;98.0;1.1;715.0
4235;KY;187062;T. J. SAMSON COMM HOSP HOME CARE PROGRAM;1301 NORTH RACE STREET;GLASGOW;42141;2.70651443E9;Non - Profit Other;True;True;True;True;True;True;25/06/1975 00:00;3.0;95.3;99.9;99.9;98.9;67.8;78.8;98.9;75.2;71.0;76.0;56.4;70.1;91.6;64.3;14.9;13.9;Worse Than Expected;Same As Expected;0.6;Better Than National Rate;98.5;0.89;568.0
4236;KY;187064;MORGAN COUNTY ARH HHA;518 MAIN STREET, SUITE 1;WEST LIBERTY;41472;6.067434371E9;Non - Profit Other;True;True;True;True;True;True;01/07/1975 00:00;4.0;96.1;99.8;99.7;98.0;70.8;82.1;100.0;79.3;82.5;80.4;89.0;81.3;100.0;76.7;14.0;14.3;Same As Expected;Same As Expected;1.1;Same As National Rate;99.3;0.89;282.0
4237;KY;187065;MEPCO HOME HEALTH AGENCY;216 BOGGS LANE;RICHMOND;40475;8.596233441E9;Government - State/ County;True;True;True;True;True;True;23/04/1976 00:00;2.5;95.8;98.0;99.6;94.6;73.4;82.4;93.3;72.4;66.5;64.8;55.1;66.0;87.3;57.4;18.4;15.7;Same As Expected;Worse Than Expected;0.0;Same As National Rate;84.0;0.76;184.0
4238;KY;187073;FRANKLIN COUNTY HOME HEALTH;851 EAST-WEST CONNECTOR;FRANKFORT;40601;5.025647383E9;Government - State/ County;True;True;True;True;True;True;01/05/1977 00:00;3.0;83.9;84.0;98.8;97.0;83.6;92.3;96.1;72.3;81.8;67.6;75.9;74.5;95.1;59.2;14.9;15.6;Same As Expected;Same As Expected;0.1;Better Than National Rate;89.6;0.9;201.0
4239;KY;187074;JENNIE STUART MEDICAL CENTER HHA;327 WEST 18TH STREET, SUITE D;HOPKINSVILLE;42240;2.708870118E9;Non - Profit Private;True;True;True;True;True;True;25/04/1979 00:00;3.0;94.3;95.5;100.0;99.8;67.7;74.3;100.0;78.9;80.1;71.4;68.7;76.7;85.8;54.6;22.0;15.5;Worse Than Expected;Same As Expected;0.8;Better Than National Rate;95.2;1.01;252.0
4240;KY;187075;ST ELIZABETH HOME CARE;8100 BURLINGTON PIKE;FLORENCE;41042;8.5928315E9;Proprietary;True;True;True;True;True;True;23/01/1980 00:00;4.5;98.4;99.9;100.0;99.7;88.0;93.8;99.9;82.8;83.8;83.8;85.4;82.8;95.4;76.7;18.1;13.1;Worse Than Expected;Worse Than Expected;0.1;Better Than National Rate;99.2;1.03;2216.0
4241;KY;187077;HOME CARE HEALTH SERVICES, INC;1414 SOUTH MAYO TRAIL;PIKEVILLE;41501;6.064322111E9;Proprietary;True;True;True;True;True;True;17/09/1980 00:00;3.5;95.3;99.8;100.0;99.6;63.1;65.9;98.0;80.4;90.3;80.6;74.4;76.8;91.42082929194976;61.1;16.6;11.4;Worse Than Expected;Worse Than Expected;0.6;Worse Than National Rate;99.4;0.91;355.0
4242;KY;187080;LIFELINE HEALTH CARE OF WARREN;165 NATCHEZ TRACE AVENUE, SUITE 206;BOWLING GREEN;42104;2.707810702E9;Proprietary;True;True;True;True;True;True;26/05/1982 00:00;4.5;98.1;100.0;100.0;97.7;78.5;83.8;99.2;79.9;81.6;86.9;92.7;88.2;93.3;73.6;20.2;12.2;Worse Than Expected;Worse Than Expected;0.2;Better Than National Rate;98.9;1.08;1953.0
4243;KY;187083;CLARK COUNTY HOME HEALTH AGENCY;273 SHOPPERS DRIVE;WINCHESTER;40391;8.597441488E9;Government - State/ County;True;True;True;True;True;True;05/07/1983 00:00;2.5;94.1;91.3;99.8;98.8;63.9;82.7;83.5;69.6;77.2;67.2;53.0;63.2;83.9;58.2;17.0;16.4;Same As Expected;Same As Expected;0.1;Same As National Rate;15.3;0.98;277.0
4244;KY;187084;CARETENDERS;2432 REGENCY ROAD, SUITE 150;LEXINGTON;40503;8.592765369E9;Proprietary;True;True;True;True;True;True;01/08/1983 00:00;4.0;98.3;97.9;100.0;99.3;92.2;91.9;99.5;80.7;78.3;80.6;79.6;83.1;96.9;74.6;17.0;15.3;Same As Expected;Worse Than Expected;0.5;Better Than National Rate;99.2;1.04;2635.0
4245;KY;187085;INTREPID USA HEALTHCARE SERVICES;2411 RING ROAD, SUITE 106;ELIZABETHTOWN;42701;2.707639242E9;Proprietary;True;True;True;True;True;True;21/06/1983 00:00;3.0;98.8;94.8;99.7;95.4;75.4;80.7;91.4;71.2;72.4;73.6;67.5;66.7;94.7;64.4;17.6;16.4;Worse Than Expected;Worse Than Expected;0.6;Worse Than National Rate;89.0;1.1;2387.0
4246;KY;187087;ENCOMPASS HEALTH HOME HEALTH;2625 FREDERICA STREET SUITE 1A;OWENSBORO;42301;2.706854663E9;Proprietary;True;True;True;True;True;True;02/11/1983 00:00;4.0;98.0;99.8;99.9;99.8;85.5;89.6;98.9;77.7;73.6;81.0;84.8;81.8;90.7;76.7;13.5;16.8;Same As Expected;Worse Than Expected;0.6;Better Than National Rate;98.0;0.99;949.0
4247;KY;187090;KINDRED AT HOME;710 EXECUTIVE PARK;LOUISVILLE;40207;5.028954213E9;Proprietary;True;True;True;True;True;True;14/08/1984 00:00;4.0;97.1;99.6;100.0;98.6;89.8;91.8;98.7;76.8;75.4;82.4;83.5;82.4;87.5;71.8;14.8;13.6;Worse Than Expected;Same As Expected;0.3;Better Than National Rate;85.8;1.07;2885.0
4248;KY;187091;BAPTIST HEALTH HOME CARE LOUISVILLE;6420 DUTCHMANS PARKWAY, SUITE 360;LOUISVILLE;40205;5.024545656E9;Non - Profit Religious;True;True;True;True;True;True;27/02/1984 00:00;3.5;97.9;99.7;99.8;99.4;80.7;87.1;99.2;74.6;73.1;75.5;75.2;77.9;92.7;65.7;15.8;11.7;Worse Than Expected;Worse Than Expected;0.4;Better Than National Rate;97.0;0.91;2731.0
4249;KY;187093;AMEDISYS HOME HEALTH CARE SERVICES;101 BRUCE PROFESSIONAL DRIVE;MOUNT STERLING;40353;8.594985199E9;Proprietary;True;True;True;True;True;True;12/07/1984 00:00;4.5;99.7;99.8;99.8;92.2;82.6;86.9;98.4;81.7;81.6;78.9;85.0;90.5;92.7;75.8;19.6;16.8;Same As Expected;Worse Than Expected;0.3;Same As National Rate;98.3;1.03;441.0
4250;KY;187095;KINDRED AT HOME;1300 E NEW CIRCLE ROAD, SUITE 180;LEXINGTON;40505;8.592524206E9;Proprietary;True;True;True;True;True;True;21/08/1984 00:00;3.0;98.2;99.8;99.9;93.1;83.5;87.8;97.1;76.1;73.4;80.0;81.2;74.7;86.3;57.7;18.6;13.2;Same As Expected;Worse Than Expected;0.0;Worse Than National Rate;85.9;1.19;915.0
4251;KY;187096;OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL HOM;101 LEGION DRIVE;CENTRAL CITY;42330;2.70754934E9;Non - Profit Other;True;True;True;True;True;True;21/09/1984 00:00;2.0;96.9;97.5;99.0;98.8;72.4;83.4;94.8;71.7;67.5;66.2;66.0;64.1;100.0;49.2;21.5;13.9;Worse Than Expected;Same As Expected;0.8;Same As National Rate;81.2;0.92;567.0
4252;KY;187099;LIFELINE HEALTH CARE OF PULASKI;600 1/2 CLIFTY STREET, SUITES 2 AND 3;SOMERSET;42503;6.066799245E9;Proprietary;True;True;True;True;True;True;01/10/1984 00:00;4.5;98.3;99.9;100.0;99.9;70.7;77.6;99.5;82.7;82.0;82.4;82.9;84.8;93.5;72.2;16.5;15.1;Worse Than Expected;Worse Than Expected;0.2;Better Than National Rate;98.2;1.04;5154.0
4253;KY;187100;LOURDES HOMECARE;911 JOE CLIFTON DRIVE;PADUCAH;42001;2.7041536E9;Non - Profit Religious;True;True;True;True;True;True;28/12/1984 00:00;3.5;99.0;99.9;99.9;99.6;80.0;84.7;99.7;75.8;73.0;76.5;75.5;73.6;81.5;65.9;17.7;10.9;Worse Than Expected;Worse Than Expected;0.3;Better Than National Rate;96.4;1.0;1796.0
4254;KY;187101;BELLEFONTE HOME HEALTH CARE AGENCY;700 SAINT CHRISTOPHER DRIVE STE 105;ASHLAND;41101;6.068333545E9;Non - Profit Religious;True;True;True;True;True;True;15/10/1984 00:00;3.5;94.6;98.9;100.0;99.8;79.4;86.5;99.6;78.3;69.7;80.2;79.6;72.4;93.9;61.6;14.6;16.8;Same As Expected;Worse Than Expected;0.2;Same As National Rate;97.9;0.96;733.0
4255;KY;187102;CALDWELL COUNTY HOSPITAL HHA;1310 US HIGHWAY 62 WEST;PRINCETON;42445;2.703652011E9;Proprietary;True;True;True;True;True;True;30/10/1984 00:00;5.0;99.3;100.0;100.0;100.0;79.3;89.9;100.0;84.7;84.3;86.8;92.3;90.6;96.1;82.9;17.2;16.2;Same As Expected;Same As Expected;0.0;Same As National Rate;100.0;1.03;560.0
4256;KY;187129;NURSE ON CALL;2041 CREATIVE DRIVE, SUITE 250;LEXINGTON;40505;8.592692587E9;Proprietary;True;True;True;True;True;True;08/03/1985 00:00;3.0;95.1;99.5;99.6;98.9;82.7;86.6;99.1;69.1;73.8;77.1;69.2;80.1;91.42082929194976;66.9;15.6;13.6;Same As Expected;Same As Expected;0.9;Worse Than National Rate;97.3;1.03;322.0
4257;KY;187130;LIFELINE HOME HEALTH;710 NORTH MAIN STREET;TOMPKINSVILLE;42167;2.704875905E9;Proprietary;True;True;True;True;True;True;26/12/1985 00:00;4.5;99.2;100.0;100.0;100.0;89.1;94.2;100.0;88.1;84.9;85.1;94.7;83.9;100.0;78.6;22.4;9.6;Worse Than Expected;Same As Expected;0.0;Same As National Rate;99.8;1.22;534.0
4258;KY;187103;CHILDREN & YOUTH PROJECT HOME HEALTH;555 SOUTH FLOYD STREET;LOUISVILLE;40202;5.025883468E9;Non - Profit Other;True;True;True;True;True;True;13/06/1984 00:00;3.0;92.96309749303651;96.72011603257818;99.30020559680223;96.49784357541924;73.53735552473422;76.24416209560054;97.06469558694849;73.09835257335234;71.8894672976578;74.41597505396986;75.06903750455118;72.51666050978942;91.42082929194976;63.14625984251963;15.313701090442585;12.92682148781419;Not Available;Not Available;0.4783999034632485;Better Than National Rate;89.80363122171943;0.9684697386519977;499.8584856936267
4259;KY;187104;BAPTIST HEALTH HOME CARE LEXINGTON;2100 NICHOLASVILLE ROAD;LEXINGTON;40503;8.592606569E9;Non - Profit Religious;True;True;True;True;True;True;04/04/1985 00:00;3.5;97.4;99.9;99.9;99.8;85.8;91.6;99.7;76.9;77.7;78.1;77.2;80.5;90.3;69.1;16.9;12.3;Same As Expected;Worse Than Expected;0.3;Better Than National Rate;98.8;0.94;709.0
4260;KY;187106;TWIN LAKES HOME HEALTH;810 WALLACE AVENUE;LEITCHFIELD;42754;2.702599525E9;Proprietary;True;True;True;True;True;True;25/02/1985 00:00;4.5;98.7;99.1;100.0;98.9;80.3;84.4;100.0;79.5;81.1;84.5;96.4;82.1;95.7;75.8;16.0;16.9;Worse Than Expected;Same As Expected;0.5;Same As National Rate;94.8;0.88;370.0
4261;KY;187109;COMMONWEALTH HOME HEALTH;1056 WELLINGTON WAY, SUITE 130;LEXINGTON;40513;8.592554411E9;Proprietary;True;True;True;True;True;True;02/05/1985 00:00;5.0;97.9;99.9;100.0;99.9;76.6;84.8;100.0;84.0;86.0;88.0;95.3;92.9;99.3;76.7;15.5;17.3;Same As Expected;Worse Than Expected;0.1;Better Than National Rate;97.6;1.1;928.0
4262;KY;187110;INTREPID USA HEALTHCARE SERVICES;201 KLUTEY PARK PLAZA;HENDERSON;42420;2.708274842E9;Proprietary;True;True;True;True;True;True;14/05/1985 00:00;4.0;99.5;99.7;100.0;98.9;84.5;87.8;99.5;80.2;81.7;86.1;82.3;75.0;93.4;74.6;18.0;15.3;Worse Than Expected;Same As Expected;0.9;Worse Than National Rate;99.9;1.08;1109.0
4263;KY;187112;OWENSBORO HEALTH HOME CARE;2816 VEACH RD SUITE 303;OWENSBORO;42302;2.706882182E9;Non - Profit Private;True;True;True;True;True;True;22/04/1985 00:00;3.0;98.3;99.6;100.0;99.7;74.6;92.9;100.0;75.0;70.9;75.0;71.7;74.7;93.5;66.6;16.8;14.7;Worse Than Expected;Worse Than Expected;0.4;Better Than National Rate;99.3;0.92;732.0
4264;KY;187113;KENTUCKYONE - VNA HEALTH AT HOME;2464 FORTUNE DRIVE, SUITE 110;LEXINGTON;40509;8.592775111E9;Proprietary;True;True;True;True;True;True;19/07/1985 00:00;4.5;95.7;99.3;100.0;98.8;83.2;86.8;99.2;83.1;81.5;83.5;88.6;84.2;94.0;77.7;16.8;11.3;Worse Than Expected;Worse Than Expected;0.3;Better Than National Rate;98.2;1.07;1537.0
4265;KY;187117;INTREPID USA HEALTHCARE SERVICES;1616 HIGHWAY 121 NORTH SUITE C;MURRAY;42071;2.707531434E9;Proprietary;True;True;True;True;True;True;03/07/1985 00:00;4.0;98.5;99.7;100.0;99.2;75.2;88.3;99.8;80.3;84.9;89.3;87.1;75.0;92.7;69.0;18.8;13.1;Worse Than Expected;Worse Than Expected;0.7;Same As National Rate;97.3;1.1;819.0
4266;KY;187118;BAPTIST HEALTH HOME CARE BRECKINRIDGE;203 B FAIRGROUNDS ROAD;HARDINSBURG;40143;2.707562662E9;Non - Profit Religious;True;True;True;True;True;True;15/07/1985 00:00;4.0;99.3;100.0;100.0;99.3;97.7;96.3;100.0;84.7;75.0;83.9;84.7;83.2;94.0;73.3;17.3;13.4;Same As Expected;Same As Expected;0.6;Better Than National Rate;100.0;0.81;94.0
4267;KY;187119;AMEDISYS HOME HEALTH;937 CAMPBELLSVILLE ROAD, SUITE 903;COLUMBIA;42728;2.703846411E9;Proprietary;True;True;True;True;True;True;01/06/1985 00:00;4.5;98.6;99.9;99.8;95.5;79.5;80.3;98.4;87.4;85.2;87.8;92.2;87.7;93.1;74.7;16.9;14.6;Same As Expected;Worse Than Expected;0.2;Same As National Rate;98.4;1.15;3971.0
4268;KY;187120;REGIONAL HOME CARE, PURCHASE PARKWAY;17 CONSTRUCTION ROAD, SUITE F;MAYFIELD;42066;2.702473155E9;Proprietary;True;True;True;True;True;True;02/07/1985 00:00;2.5;97.1;98.7;100.0;99.0;66.7;70.5;100.0;70.7;68.1;71.2;72.7;72.0;91.42082929194976;47.0;18.3;15.1;Worse Than Expected;Same As Expected;0.6;Better Than National Rate;87.8;1.09;218.0
4269;KY;187124;KINDRED AT HOME;540 NOEL AVENUE;HOPKINSVILLE;42240;2.708857887E9;Proprietary;True;True;True;True;True;True;29/10/1985 00:00;4.0;99.1;98.7;100.0;98.9;79.2;79.2;99.2;78.0;73.8;80.9;82.4;84.9;87.1;80.7;16.8;15.7;Same As Expected;Worse Than Expected;0.5;Same As National Rate;95.5;1.23;564.0
4270;KY;187127;PERSONAL TOUCH HOME CARE OF KY;801 BURKSVILLE ST;COLUMBIA;42728;2.7038468E9;Proprietary;True;True;True;True;True;True;06/08/1985 00:00;3.0;97.0;100.0;99.6;97.0;67.1;60.9;100.0;78.5;69.3;71.9;77.4;71.6;100.0;67.9;23.1;13.4;Same As Expected;Worse Than Expected;0.0;Better Than National Rate;99.7;0.98;180.0
4271;KY;187128;LIFELINE HEALTH CARE OF LOGAN;1527 NASHVILLE STREET;RUSSELLVILLE;42276;2.707262408E9;Proprietary;True;True;True;True;True;True;28/08/1985 00:00;5.0;99.9;100.0;100.0;100.0;81.2;84.8;100.0;85.1;84.0;89.9;93.8;94.4;100.0;77.2;15.8;16.3;Worse Than Expected;Worse Than Expected;0.1;Same As National Rate;99.7;1.11;583.0
4272;KY;187136;METHODIST HOSPITAL HOMECARE;505 KLUTEY PARK PLAZA DRIVE, SUITE A;HENDERSON;42420;2.708691997E9;Proprietary;True;True;True;True;True;True;26/03/1986 00:00;5.0;99.0;99.7;100.0;100.0;80.3;84.8;100.0;88.5;91.3;88.5;87.5;87.5;99.9;84.4;18.5;14.4;Worse Than Expected;Worse Than Expected;0.9;Same As National Rate;98.7;1.07;536.0
4273;KY;187142;PERSONAL TOUCH HOME CARE OF KY;20 NORTH GRAND AVENUE;FORT THOMAS;41075;8.5944102E9;Proprietary;True;True;True;True;True;True;11/01/1988 00:00;4.0;99.1;100.0;100.0;99.0;87.1;90.5;99.9;80.6;76.1;85.4;85.6;82.2;86.7;69.2;16.8;12.8;Worse Than Expected;Same As Expected;0.1;Better Than National Rate;70.8;0.98;972.0
4274;KY;187143;AMEDISYS HOME HEALTH CARE SERVICES;9000 WESSEX PLACE, SUITE 304;LOUISVILLE;40222;5.02429455E9;Proprietary;True;True;True;True;True;True;29/02/1988 00:00;3.5;96.4;100.0;98.8;97.0;89.0;86.6;97.8;76.0;71.1;80.4;87.2;80.4;96.9;64.6;15.8;11.3;Worse Than Expected;Same As Expected;0.1;Same As National Rate;95.4;1.03;665.0
4275;KY;187145;CARETENDERS;1105 JULIANA COURT, SUITE 3;ELIZABETHTOWN;42701;2.702342273E9;Proprietary;True;True;True;True;True;True;14/09/1988 00:00;4.0;95.7;99.2;99.9;96.7;78.8;81.8;96.2;81.3;78.2;82.2;79.5;81.6;98.4;69.1;14.6;11.9;Same As Expected;Same As Expected;0.3;Same As National Rate;98.2;1.04;1351.0
4276;KY;187146;PROFESSIONAL HOME HEALTH CARE, INC;4934 SOUTH LAUREL ROAD;LONDON;40744;6.068640724E9;Non - Profit Private;True;True;True;True;True;True;22/03/1989 00:00;3.5;98.1;99.9;99.9;99.6;61.6;58.0;100.0;80.4;78.0;68.2;66.4;65.0;85.3;68.4;15.4;17.1;Worse Than Expected;Worse Than Expected;0.9;Same As National Rate;99.8;0.88;1351.0
4277;KY;187149;CAREGIVERS HEALTH NETWORK;9510 ORMSBY STATION ROAD SUITE 103;LOUISVILLE;40223;5.024234336E9;Proprietary;True;True;True;True;True;True;04/11/1992 00:00;4.0;90.4;94.8;99.2;86.5;75.1;81.7;95.3;82.8;76.2;77.6;80.8;82.9;95.1;77.0;13.9;10.2;Same As Expected;Same As Expected;0.1;Same As National Rate;95.0;0.91;190.0
